"PVWatts Hourly PV Performance Data"
"Requested Location","austin"
"Location","Lat, Lng: 30.29, -97.7"
"Latitude (DD)","30.29"
"Longitude (DD)","-97.70"
"Elevation (m)","184"
"DC System Size (kW)","4"
"Module Type","Standard"
"Array Type","Fixed (roof mount)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","20","2","0","0","17","2.4","0.14","0","17","0","0"
"11","20","3","0","0","17","2.3","0.14","0","17","0","0"
"11","20","4","0","0","17","2.1","0.14","0","17","0","0"
"11","20","5","0","0","17","2","0.14","0","17","0","0"
"11","20","6","0","0","17","2","0.14","0","17","0","0"
"11","20","7","0","19","18","2.5","0.14","17.975","18.442","48.099","30.541"
"11","20","8","0","86","21","3.4","0.14","84.135","22.854","275.094","249.492"
"11","20","9","0","115","22","4","0.14","111.18","24.235","363.622","334.883"
"11","20","10","0","117","23","4.3","0.14","112.179","25.156","362.338","333.645"
"11","20","11","489","231","24","4.3","0.14","687.187","37.25","2243.224","2147.883"
"11","20","12","785","125","25","4.1","0.14","835.115","41.58","2689.443","2578.291"
"11","20","13","762","123","26","4","0.14","781.103","41.742","2521.218","2416.027"
"11","20","14","708","114","26","3.8","0.14","649.922","39.509","2130.121","2038.788"
"11","20","15","641","87","25","3.5","0.14","467.49","35.193","1567.312","1495.921"
"11","20","16","427","59","24","3","0.14","228.472","29.312","724.082","682.57"
"11","20","17","0","0","22","3.1","0.14","0","0","0","0"
"11","20","18","0","0","21","3.6","0.14","0","21","0","0"
"11","20","19","0","0","21","3.8","0.14","0","21","0","0"
"11","20","20","0","0","20","3.8","0.14","0","20","0","0"
"11","20","21","0","0","19","3.5","0.14","0","19","0","0"
"11","20","22","0","0","19","3.3","0.14","0","19","0","0"
"11","20","23","0","0","19","3.2","0.14","0","19","0","0"
"11","21","0","0","0","19","3.3","0.14","0","19","0","0"
"11","21","1","0","0","19","3.4","0.14","0","19","0","0"
"11","21","2","0","0","19","3.5","0.14","0","19","0","0"
"11","21","3","0","0","19","3.9","0.14","0","19","0","0"
"11","21","4","0","0","20","4.1","0.14","0","20","0","0"
"11","21","5","0","0","20","4","0.14","0","20","0","0"
"11","21","6","0","0","20","3.8","0.14","0","20","0","0"
"11","21","7","191","32","20","3.7","0.14","89.496","21.732","225.308","201.47"
"11","21","8","542","77","21","3.7","0.14","340.643","28.173","1147.751","1091.227"
"11","21","9","694","99","22","3.7","0.14","563.533","33.907","1896.93","1813.86"
"11","21","10","767","113","24","3.7","0.14","731.916","39.432","2393.573","2292.905"
"11","21","11","804","120","26","3.4","0.14","830.057","44.306","2647.705","2538.032"
"11","21","12","819","119","27","3.1","0.14","856.44","46.821","2700.608","2589.06"
"11","21","13","0","37","27","3.7","0.14","35.068","27.734","105.898","86.291"
"11","21","14","763","104","26","5.1","0.14","677.034","37.8","2236.353","2141.256"
"11","21","15","631","97","23","6.1","0.14","472.541","30.34","1614.497","1541.435"
"11","21","16","435","63","20","6","0.14","235.179","23.633","763.236","720.337"
"11","21","17","0","0","16","5.4","0.14","0","0","0","0"
"11","21","18","0","0","14","5.6","0.14","0","14","0","0"
"11","21","19","0","0","13","6.4","0.14","0","13","0","0"
"11","21","20","0","0","11","6.7","0.14","0","11","0","0"
"11","21","21","0","0","9","6.5","0.14","0","9","0","0"
"11","21","22","0","0","8","6.4","0.14","0","8","0","0"
"11","21","23","0","0","7","6.4","0.14","0","7","0","0"
"11","22","0","0","0","6","6.3","0.14","0","6","0","0"
"11","22","1","0","0","5","5.9","0.14","0","5","0","0"
"11","22","2","0","0","4","5.5","0.14","0","4","0","0"
"11","22","3","0","0","4","5.1","0.14","0","4","0","0"
"11","22","4","0","0","4","5","0.14","0","4","0","0"
"11","22","5","0","0","3","4.9","0.14","0","3","0","0"
"11","22","6","0","0","3","4.8","0.14","0","3","0","0"
"11","22","7","263","30","3","5.3","0.14","102.614","4.571","265.565","240.301"
"11","22","8","0","66","5","6","0.14","63.256","5.988","219.228","195.606"
"11","22","9","0","116","7","6.3","0.14","112.325","8.696","391.582","361.852"
"11","22","10","13","197","8","6.1","0.14","204.595","11.151","715.078","673.886"
"11","22","11","3","183","9","5.6","0.14","181.279","11.951","625.475","587.458"
"11","22","12","45","271","10","5.1","0.14","322.474","15.578","1116.921","1061.49"
"11","22","13","23","230","9","4.6","0.14","247.327","13.564","858.856","812.569"
"11","22","14","0","132","9","4.4","0.14","127.781","11.425","440.364","408.906"
"11","22","15","151","153","9","4.4","0.14","250.896","13.786","891.308","843.871"
"11","22","16","0","58","8","4.2","0.14","56.749","9.107","191.263","168.631"
"11","22","17","0","0","8","4","0.14","0","0","0","0"
"11","22","18","0","0","7","3.9","0.14","0","7","0","0"
"11","22","19","0","0","7","4.1","0.14","0","7","0","0"
"11","22","20","0","0","6","4.2","0.14","0","6","0","0"
"11","22","21","0","0","5","4.2","0.14","0","5","0","0"
"11","22","22","0","0","5","4.1","0.14","0","5","0","0"
"11","22","23","0","0","4","4.1","0.14","0","4","0","0"
"11","23","0","0","0","4","4","0.14","0","4","0","0"
"11","23","1","0","0","4","3.8","0.14","0","4","0","0"
"11","23","2","0","0","4","3.5","0.14","0","4","0","0"
"11","23","3","0","0","4","3.2","0.14","0","4","0","0"
"11","23","4","0","0","3","2.7","0.14","0","3","0","0"
"11","23","5","0","0","3","2.3","0.14","0","3","0","0"
"11","23","6","0","0","3","2.3","0.14","0","3","0","0"
"11","23","7","170","32","3","2.8","0.14","83.178","4.82","210.848","187.523"
"11","23","8","0","80","5","3.4","0.14","78.046","6.719","271.806","246.32"
"11","23","9","0","62","6","3.3","0.14","58.762","7.314","201.112","178.132"
"11","23","10","0","108","7","3.1","0.14","103.258","9.38","354.855","326.427"
"11","23","11","5","191","8","2.8","0.14","191.304","12.633","659.729","620.498"
"11","23","12","4","191","9","2.5","0.14","190.309","13.862","652.275","613.308"
"11","23","13","0","169","9","2.2","0.14","164.677","13.455","564.045","528.204"
"11","23","14","0","99","9","2","0.14","94.495","11.665","321.858","294.599"
"11","23","15","0","41","8","2","0.14","38.814","9.097","130.146","109.68"
"11","23","16","0","52","8","1.7","0.14","50.283","9.509","168.308","146.49"
"11","23","17","0","0","7","1.5","0.14","0","0","0","0"
"11","23","18","0","0","7","1.6","0.14","0","7","0","0"
"11","23","19","0","0","7","1.7","0.14","0","7","0","0"
"11","23","20","0","0","7","1.8","0.14","0","7","0","0"
"11","23","21","0","0","7","1.8","0.14","0","7","0","0"
"11","23","22","0","0","7","1.9","0.14","0","7","0","0"
"11","23","23","0","0","7","2.1","0.14","0","7","0","0"
"11","24","0","0","0","7","2.4","0.14","0","7","0","0"
"11","24","1","0","0","7","2.7","0.14","0","7","0","0"
"11","24","2","0","0","6","3","0.14","0","6","0","0"
"11","24","3","0","0","6","3.4","0.14","0","6","0","0"
"11","24","4","0","0","6","3.7","0.14","0","6","0","0"
"11","24","5","0","0","5","3.9","0.14","0","5","0","0"
"11","24","6","0","0","5","4.1","0.14","0","5","0","0"
"11","24","7","0","0","5","4.4","0.14","0","0","0","0"
"11","24","8","0","7","5","4.8","0.14","6.61","5.119","20.883","4.289"
"11","24","9","0","42","6","5.1","0.14","39.771","6.69","134.382","113.766"
"11","24","10","0","23","6","5.2","0.14","21.779","6.372","71.221","52.843"
"11","24","11","0","52","7","5.3","0.14","49.314","7.832","164.933","143.235"
"11","24","12","0","28","7","5.4","0.14","26.538","7.442","86.544","67.623"
"11","24","13","0","110","7","5.4","0.14","105.095","8.753","361.072","332.424"
"11","24","14","0","31","7","5.4","0.14","29.354","7.49","97.073","77.779"
"11","24","15","0","96","6","5.4","0.14","92.776","7.554","323.955","296.621"
"11","24","16","320","72","5","5.1","0.14","203.972","8.508","701.422","660.713"
"11","24","17","0","0","5","5.1","0.14","0","0","0","0"
"11","24","18","0","0","4","5.3","0.13","0","4","0","0"
"11","24","19","0","0","4","5.1","0.13","0","4","0","0"
"11","24","20","0","0","4","4.9","0.13","0","4","0","0"
"11","24","21","0","0","4","4.6","0.13","0","4","0","0"
"11","24","22","0","0","4","4.5","0.13","0","4","0","0"
"11","24","23","0","0","3","4.5","0.13","0","3","0","0"
"11","25","0","0","0","3","4.3","0.13","0","3","0","0"
"11","25","1","0","0","3","4","0.13","0","3","0","0"
"11","25","2","0","0","3","3.8","0.13","0","3","0","0"
"11","25","3","0","0","3","3.8","0.13","0","3","0","0"
"11","25","4","0","0","3","3.8","0.13","0","3","0","0"
"11","25","5","0","0","3","3.6","0.13","0","3","0","0"
"11","25","6","0","0","3","3.4","0.13","0","3","0","0"
"11","25","7","0","2","3","3.4","0.13","1.885","3.037","4.034","0"
"11","25","8","0","7","3","3.4","0.13","6.608","3.146","21.072","4.471"
"11","25","9","0","36","4","3.2","0.13","34.069","4.774","115.351","95.409"
"11","25","10","0","13","5","3.2","0.13","12.302","5.279","39.444","22.192"
"11","25","11","0","33","6","3.5","0.13","31.266","6.675","103.169","83.659"
"11","25","12","0","17","7","3.5","0.13","16.101","7.347","51.417","33.741"
"11","25","13","9","200","8","3.5","0.13","204.304","12.413","708.35","667.396"
"11","25","14","0","133","9","3.8","0.13","128.878","11.664","444.104","412.514"
"11","25","15","0","83","8","4","0.13","79.444","9.599","273.616","248.067"
"11","25","16","0","60","7","3.6","0.13","59.132","8.259","200.151","177.204"
"11","25","17","0","0","6","2.9","0.13","0","0","0","0"
"11","25","18","0","0","5","2.4","0.13","0","5","0","0"
"11","25","19","0","0","4","1.9","0.13","0","4","0","0"
"11","25","20","0","0","2","1.5","0.13","0","2","0","0"
"11","25","21","0","0","2","1.3","0.13","0","2","0","0"
"11","25","22","0","0","1","1.3","0.13","0","1","0","0"
"11","25","23","0","0","1","1.5","0.13","0","1","0","0"
"11","26","0","0","0","1","1.9","0.13","0","1","0","0"
"11","26","1","0","0","1","2.2","0.13","0","1","0","0"
"11","26","2","0","0","1","2.2","0.13","0","1","0","0"
"11","26","3","0","0","1","2.1","0.13","0","1","0","0"
"11","26","4","0","0","0","1.9","0.13","0","0","0","0"
"11","26","5","0","0","0","1.8","0.13","0","0","0","0"
"11","26","6","0","0","0","1.8","0.13","0","0","0","0"
"11","26","7","325","25","1","2.3","0.13","107.355","3.31","219.927","196.28"
"11","26","8","716","57","4","2.7","0.13","386.909","13.58","1375.93","1311.321"
"11","26","9","867","70","8","2.7","0.13","627.863","23.631","2206.9","2112.846"
"11","26","10","935","76","11","2.6","0.13","800.123","31.236","2709.731","2597.86"
"11","26","11","964","80","13","2.5","0.13","903.974","36.252","2983.794","2862.212"
"11","26","12","967","81","14","2.5","0.13","926.09","37.814","3033.519","2910.175"
"11","26","13","952","78","15","2.6","0.13","868.519","36.946","2864.71","2747.348"
"11","26","14","912","72","16","2.7","0.13","735.365","34.283","2469.58","2366.219"
"11","26","15","821","63","15","2.5","0.13","536.302","28.853","1851.712","1770.245"
"11","26","16","628","44","11","1.8","0.13","282.143","19.202","929.05","880.276"
"11","26","17","0","0","8","1.5","0.13","0","0","0","0"
"11","26","18","0","0","6","1.6","0.13","0","6","0","0"
"11","26","19","0","0","6","1.6","0.13","0","6","0","0"
"11","26","20","0","0","5","1.5","0.13","0","5","0","0"
"11","26","21","0","0","4","1.4","0.13","0","4","0","0"
"11","26","22","0","0","4","1.3","0.13","0","4","0","0"
"11","26","23","0","0","3","1.2","0.13","0","3","0","0"
"11","27","0","0","0","3","1.1","0.13","0","3","0","0"
"11","27","1","0","0","2","1","0.13","0","2","0","0"
"11","27","2","0","0","2","1","0.13","0","2","0","0"
"11","27","3","0","0","2","1","0.13","0","2","0","0"
"11","27","4","0","0","2","1","0.13","0","2","0","0"
"11","27","5","0","0","2","1","0.13","0","2","0","0"
"11","27","6","0","0","2","1","0.13","0","2","0","0"
"11","27","7","318","23","4","1.3","0.13","102.732","6.708","204.127","181.04"
"11","27","8","688","54","7","1.7","0.13","369.954","18.131","1291.214","1229.607"
"11","27","9","833","68","10","2.1","0.13","602.689","26.79","2093.275","2003.248"
"11","27","10","900","76","13","2.4","0.13","771.847","33.253","2594.588","2486.798"
"11","27","11","931","80","14","2.3","0.13","874.701","37.358","2876.175","2758.407"
"11","27","12","937","81","15","2.1","0.13","899.041","39.953","2921.545","2802.168"
"11","27","13","922","78","16","2","0.13","843.161","39.893","2749.818","2636.527"
"11","27","14","878","73","16","2","0.13","711.881","36.207","2372.826","2272.893"
"11","27","15","773","67","15","1.8","0.13","514.163","30.24","1764.327","1685.956"
"11","27","16","571","47","13","1.3","0.13","267.463","21.695","872.202","825.442"
"11","27","17","0","0","10","1.1","0.13","0","0","0","0"
"11","27","18","0","0","8","1.2","0.13","0","8","0","0"
"11","27","19","0","0","7","1.3","0.13","0","7","0","0"
"11","27","20","0","0","7","1.5","0.13","0","7","0","0"
"11","27","21","0","0","6","1.6","0.13","0","6","0","0"
"11","27","22","0","0","6","1.7","0.13","0","6","0","0"
"11","27","23","0","0","5","1.8","0.13","0","5","0","0"
"11","28","0","0","0","4","1.7","0.13","0","4","0","0"
"11","28","1","0","0","4","1.6","0.13","0","4","0","0"
"11","28","2","0","0","4","1.6","0.13","0","4","0","0"
"11","28","3","0","0","4","2.1","0.13","0","4","0","0"
"11","28","4","0","0","5","2.5","0.13","0","5","0","0"
"11","28","5","0","0","5","2.4","0.13","0","5","0","0"
"11","28","6","0","0","5","2.3","0.13","0","5","0","0"
"11","28","7","22","23","5","2.3","0.13","28.65","5.649","60.82","42.811"
"11","28","8","349","84","6","2.5","0.13","254.881","12.54","900.207","852.454"
"11","28","9","361","155","9","2.8","0.13","398.267","18.723","1408.274","1342.519"
"11","28","10","799","108","13","3.6","0.13","735.731","28.757","2513.318","2408.406"
"11","28","11","300","269","16","4.3","0.13","555.134","26.697","1881.547","1799.023"
"11","28","12","555","204","18","4.4","0.13","716.65","31.637","2396.113","2295.355"
"11","28","13","851","100","19","4.2","0.13","816.089","34.997","2711.738","2599.796"
"11","28","14","316","204","19","3.9","0.13","455.053","28.304","1543.241","1472.703"
"11","28","15","355","129","18","3","0.13","351.137","26.29","1206.793","1148.177"
"11","28","16","279","67","16","1.9","0.13","184.359","21.266","601.635","564.463"
"11","28","17","0","0","13","1.5","0.13","0","0","0","0"
"11","28","18","0","0","13","1.4","0.13","0","13","0","0"
"11","28","19","0","0","12","1.4","0.13","0","12","0","0"
"11","28","20","0","0","11","1.4","0.13","0","11","0","0"
"11","28","21","0","0","11","1.6","0.13","0","11","0","0"
"11","28","22","0","0","10","2.4","0.13","0","10","0","0"
"11","28","23","0","0","10","3.2","0.13","0","10","0","0"
"11","29","0","0","0","9","3.5","0.13","0","9","0","0"
"11","29","1","0","0","7","3.2","0.13","0","7","0","0"
"11","29","2","0","0","6","2.9","0.13","0","6","0","0"
"11","29","3","0","0","5","2.9","0.13","0","5","0","0"
"11","29","4","0","0","5","3.1","0.13","0","5","0","0"
"11","29","5","0","0","5","3.1","0.13","0","5","0","0"
"11","29","6","0","0","4","3.2","0.13","0","4","0","0"
"11","29","7","210","23","5","3.6","0.13","77.095","6.33","154.302","132.98"
"11","29","8","596","64","7","3.9","0.13","340.536","13.947","1202.903","1144.425"
"11","29","9","756","83","10","3.8","0.13","568.84","21.849","2010.857","1923.75"
"11","29","10","830","94","13","3.2","0.13","741.755","29.925","2524.54","2419.231"
"11","29","11","864","100","15","2.5","0.13","845.122","36.735","2785.07","2670.53"
"11","29","12","876","99","17","1.9","0.13","871.778","42.192","2807.103","2691.782"
"11","29","13","856","96","18","1.3","0.13","814.715","44.892","2602.877","2494.792"
"11","29","14","806","89","19","0.7","0.13","683.184","45.31","2193.206","2099.638"
"11","29","15","697","79","18","0.5","0.13","487.743","37.913","1620.678","1547.397"
"11","29","16","491","53","16","0.7","0.13","245.854","25.315","790.139","746.287"
"11","29","17","0","0","13","1","0.13","0","0","0","0"
"11","29","18","0","0","11","1.1","0.13","0","11","0","0"
"11","29","19","0","0","11","1.1","0.13","0","11","0","0"
"11","29","20","0","0","10","1.1","0.13","0","10","0","0"
"11","29","21","0","0","9","1.1","0.13","0","9","0","0"
"11","29","22","0","0","9","1.1","0.13","0","9","0","0"
"11","29","23","0","0","8","1.1","0.13","0","8","0","0"
"11","30","0","0","0","8","1.2","0.13","0","8","0","0"
"11","30","1","0","0","8","1.3","0.13","0","8","0","0"
"11","30","2","0","0","8","1.4","0.13","0","8","0","0"
"11","30","3","0","0","8","1.4","0.13","0","8","0","0"
"11","30","4","0","0","8","1.2","0.13","0","8","0","0"
"11","30","5","0","0","8","1.1","0.13","0","8","0","0"
"11","30","6","0","0","8","0.9","0.13","0","8","0","0"
"11","30","7","151","23","10","1.1","0.13","63.551","11.791","125.422","105.124"
"11","30","8","520","71","13","1.1","0.13","314.158","23.848","1065.922","1012.298"
"11","30","9","0","128","16","1.6","0.13","125.396","19.855","420.491","389.737"
"11","30","10","17","195","19","2.5","0.13","206.103","24.278","686.095","645.93"
"11","30","11","5","188","20","2.9","0.13","188.532","24.49","621.139","583.275"
"11","30","12","1","173","21","2.9","0.13","169.446","25.033","553.942","518.459"
"11","30","13","2","175","21","3.1","0.13","172.783","24.98","566.991","531.046"
"11","30","14","39","199","21","3.4","0.13","235.371","26.178","784.267","740.623"
"11","30","15","525","101","20","3.2","0.13","416.94","29.532","1425.199","1358.844"
"11","30","16","347","65","19","2.4","0.13","206.74","24.348","666.966","627.479"
"11","30","17","0","0","17","2","0.13","0","17","0","0"
"11","30","18","0","0","9","2","0.16","0","9","0","0"
"11","30","19","0","0","9","2.2","0.16","0","9","0","0"
"11","30","20","0","0","8","2.1","0.16","0","8","0","0"
"11","30","21","0","0","7","1.9","0.16","0","7","0","0"
"11","30","22","0","0","7","1.8","0.16","0","7","0","0"
"11","30","23","0","0","7","1.7","0.16","0","7","0","0"
"12","1","0","0","0","6","1.6","0.16","0","6","0","0"
"12","1","1","0","0","6","1.5","0.16","0","6","0","0"
"12","1","2","0","0","6","1.4","0.16","0","6","0","0"
"12","1","3","0","0","6","1.4","0.16","0","6","0","0"
"12","1","4","0","0","6","1.5","0.16","0","6","0","0"
"12","1","5","0","0","6","1.5","0.16","0","6","0","0"
"12","1","6","0","0","7","1.5","0.16","0","7","0","0"
"12","1","7","80","21","8","1.9","0.16","42.766","9.02","86.099","67.194"
"12","1","8","112","95","9","2.3","0.16","153.186","13.079","531.043","496.372"
"12","1","9","728","90","11","2","0.16","559.389","26.895","1939.074","1854.511"
"12","1","10","381","215","15","1.4","0.16","528.623","32.027","1768.216","1689.707"
"12","1","11","828","114","18","1","0.16","828.856","47.426","2615.359","2506.832"
"12","1","12","844","110","19","1","0.16","855.543","49.365","2674.393","2563.774"
"12","1","13","299","254","20","1.4","0.16","530.307","37.053","1728.111","1651.023"
"12","1","14","747","104","19","1.9","0.16","661.149","38.145","2182.856","2089.654"
"12","1","15","627","90","18","1.6","0.16","461.818","32.283","1566.341","1494.985"
"12","1","16","0","59","16","1.1","0.16","58.348","18.01","189.187","166.629"
"12","1","17","0","0","14","0.9","0.16","0","14","0","0"
"12","1","18","0","0","14","0.9","0.16","0","14","0","0"
"12","1","19","0","0","13","1.1","0.16","0","13","0","0"
"12","1","20","0","0","13","1.1","0.16","0","13","0","0"
"12","1","21","0","0","13","0.9","0.16","0","13","0","0"
"12","1","22","0","0","12","0.8","0.16","0","12","0","0"
"12","1","23","0","0","12","0.9","0.16","0","12","0","0"
"12","2","0","0","0","12","1.1","0.16","0","12","0","0"
"12","2","1","0","0","12","1.9","0.16","0","12","0","0"
"12","2","2","0","0","11","2.5","0.16","0","11","0","0"
"12","2","3","0","0","11","2.4","0.16","0","11","0","0"
"12","2","4","0","0","11","2.1","0.16","0","11","0","0"
"12","2","5","0","0","11","1.9","0.16","0","11","0","0"
"12","2","6","0","0","11","1.7","0.16","0","11","0","0"
"12","2","7","0","3","11","1.7","0.16","2.831","11.074","5.431","0"
"12","2","8","0","49","12","2.1","0.16","46.447","13.286","153.859","132.553"
"12","2","9","14","147","13","2.5","0.16","154.571","16.967","529.171","494.566"
"12","2","10","0","38","15","2.6","0.16","36.02","15.905","115.623","95.672"
"12","2","11","0","25","16","2.7","0.16","23.7","16.584","74.004","55.528"
"12","2","12","17","225","17","2.8","0.16","237.724","22.76","794.368","750.366"
"12","2","13","0","25","18","2.7","0.16","23.696","18.584","73.408","54.952"
"12","2","14","0","82","18","2.6","0.16","77.844","19.958","254.482","229.61"
"12","2","15","17","131","17","2.4","0.16","139.899","20.661","471.536","438.973"
"12","2","16","415","55","16","1.7","0.16","221.714","22.595","719.571","678.22"
"12","2","17","0","0","15","1.2","0.16","0","15","0","0"
"12","2","18","0","0","15","1.2","0.16","0","15","0","0"
"12","2","19","0","0","14","1.3","0.16","0","14","0","0"
"12","2","20","0","0","14","1.3","0.16","0","14","0","0"
"12","2","21","0","0","13","1.6","0.16","0","13","0","0"
"12","2","22","0","0","13","1.9","0.16","0","13","0","0"
"12","2","23","0","0","12","2.1","0.16","0","12","0","0"
"12","3","0","0","0","12","2.1","0.16","0","12","0","0"
"12","3","1","0","0","12","2","0.16","0","12","0","0"
"12","3","2","0","0","12","1.9","0.16","0","12","0","0"
"12","3","3","0","0","12","1.7","0.16","0","12","0","0"
"12","3","4","0","0","12","1.5","0.16","0","12","0","0"
"12","3","5","0","0","12","1.5","0.16","0","12","0","0"
"12","3","6","0","0","12","1.6","0.16","0","12","0","0"
"12","3","7","172","19","13","2.1","0.16","61.93","14.381","117.821","97.792"
"12","3","8","591","55","14","2.5","0.16","323.433","22.286","1100.689","1045.833"
"12","3","9","0","92","16","2.6","0.16","88.302","18.225","294.12","267.844"
"12","3","10","0","147","19","2.9","0.16","143.248","22.416","473.711","441.071"
"12","3","11","9","200","21","3.4","0.16","204.762","25.493","674.165","634.422"
"12","3","12","8","201","22","3.9","0.16","204.783","26.163","671.398","631.753"
"12","3","13","840","93","23","4.1","0.16","796.118","38.83","2607.577","2499.326"
"12","3","14","798","85","23","4","0.16","672.344","36.583","2236.407","2141.308"
"12","3","15","6","125","22","3.2","0.16","127.315","24.897","419.723","388.996"
"12","3","16","492","50","20","2","0.16","244.423","26.825","780.627","737.112"
"12","3","17","0","0","18","1.4","0.16","0","18","0","0"
"12","3","18","0","0","17","1.4","0.16","0","17","0","0"
"12","3","19","0","0","17","1.6","0.16","0","17","0","0"
"12","3","20","0","0","17","2","0.16","0","17","0","0"
"12","3","21","0","0","17","2.5","0.16","0","17","0","0"
"12","3","22","0","0","17","2.8","0.16","0","17","0","0"
"12","3","23","0","0","17","2.8","0.16","0","17","0","0"
"12","4","0","0","0","17","2.9","0.16","0","17","0","0"
"12","4","1","0","0","17","2.8","0.16","0","17","0","0"
"12","4","2","0","0","17","2.5","0.16","0","17","0","0"
"12","4","3","0","0","17","2.3","0.16","0","17","0","0"
"12","4","4","0","0","17","2.4","0.16","0","17","0","0"
"12","4","5","0","0","18","2.7","0.16","0","18","0","0"
"12","4","6","0","0","18","2.6","0.16","0","18","0","0"
"12","4","7","0","10","18","2.7","0.16","9.457","18.202","18.583","2.071"
"12","4","8","0","72","19","3.2","0.16","70.617","20.605","230.636","206.609"
"12","4","9","0","53","20","4","0.16","50.24","21.011","161.467","139.891"
"12","4","10","0","147","22","5.1","0.16","143.297","24.482","469.95","437.444"
"12","4","11","0","126","23","5.6","0.16","121.183","24.974","391.877","362.137"
"12","4","12","63","270","24","5.7","0.16","338.133","29.447","1114.437","1059.094"
"12","4","13","130","266","25","5.6","0.16","397.134","31.482","1310.378","1248.092"
"12","4","14","287","205","24","5.3","0.16","436.115","31.402","1459.499","1391.929"
"12","4","15","196","144","23","4.5","0.16","266.747","28.023","900.242","852.489"
"12","4","16","461","52","21","3.9","0.16","235.8","25.757","756.399","713.743"
"12","4","17","0","0","20","3.9","0.16","0","20","0","0"
"12","4","18","0","0","20","3.9","0.16","0","20","0","0"
"12","4","19","0","0","19","3.9","0.16","0","19","0","0"
"12","4","20","0","0","19","4.2","0.16","0","19","0","0"
"12","4","21","0","0","19","4.3","0.16","0","19","0","0"
"12","4","22","0","0","19","4.1","0.16","0","19","0","0"
"12","4","23","0","0","19","4.3","0.16","0","19","0","0"
"12","5","0","0","0","19","4.5","0.16","0","19","0","0"
"12","5","1","0","0","18","4.5","0.16","0","18","0","0"
"12","5","2","0","0","18","4.1","0.16","0","18","0","0"
"12","5","3","0","0","18","3.7","0.16","0","18","0","0"
"12","5","4","0","0","18","3.3","0.16","0","18","0","0"
"12","5","5","0","0","18","2.8","0.16","0","18","0","0"
"12","5","6","0","0","18","2.6","0.16","0","18","0","0"
"12","5","7","160","18","18","3","0.16","57.023","19.077","105.461","85.87"
"12","5","8","14","85","20","3.4","0.16","91.06","22.004","298.515","272.083"
"12","5","9","33","155","22","4","0.16","181.938","25.663","606.088","568.758"
"12","5","10","210","232","23","4.6","0.16","409.908","30.594","1368.461","1304.117"
"12","5","11","144","275","24","4.5","0.16","420.933","31.885","1387.545","1322.524"
"12","5","12","320","267","25","4.2","0.16","574.378","36.223","1876.375","1794.033"
"12","5","13","8","193","25","3.9","0.16","196.851","29.005","638.878","600.386"
"12","5","14","6","166","25","3.4","0.16","168.145","28.697","546.815","511.585"
"12","5","15","43","139","24","2.7","0.16","169.515","28.202","559.041","523.377"
"12","5","16","0","61","22","1.8","0.16","60.704","23.782","192.222","169.557"
"12","5","17","0","0","20","1.5","0.16","0","0","0","0"
"12","5","18","0","0","20","1.8","0.16","0","20","0","0"
"12","5","19","0","0","19","2.1","0.16","0","19","0","0"
"12","5","20","0","0","19","2.5","0.16","0","19","0","0"
"12","5","21","0","0","19","2.8","0.16","0","19","0","0"
"12","5","22","0","0","18","2.8","0.16","0","18","0","0"
"12","5","23","0","0","18","2.4","0.16","0","18","0","0"
"12","6","0","0","0","17","1.9","0.16","0","17","0","0"
"12","6","1","0","0","17","1.5","0.16","0","17","0","0"
"12","6","2","0","0","16","1.3","0.16","0","16","0","0"
"12","6","3","0","0","16","1.2","0.16","0","16","0","0"
"12","6","4","0","0","16","1.1","0.16","0","16","0","0"
"12","6","5","0","0","16","1","0.16","0","16","0","0"
"12","6","6","0","0","16","0.9","0.16","0","16","0","0"
"12","6","7","137","17","17","1","0.16","50.289","18.434","93.069","73.917"
"12","6","8","153","90","19","1.4","0.16","164.003","24.267","542.788","507.7"
"12","6","9","0","126","21","1.9","0.16","123.892","24.573","407.498","377.205"
"12","6","10","48","216","22","2.2","0.16","262.321","29.116","865.415","818.896"
"12","6","11","115","272","23","2.3","0.16","382.724","33.177","1251.548","1191.347"
"12","6","12","61","267","24","2.3","0.16","333.128","32.849","1082.794","1028.572"
"12","6","13","492","205","25","2.3","0.16","640.018","42.069","2057.239","1968.488"
"12","6","14","212","213","24","2.2","0.16","383.345","34.424","1261.771","1201.207"
"12","6","15","244","140","23","1.8","0.16","296.178","31.756","988.966","938.068"
"12","6","16","217","67","22","1.1","0.16","158.66","27.434","503.663","469.962"
"12","6","17","0","0","20","1","0.16","0","0","0","0"
"12","6","18","0","0","19","1.2","0.16","0","19","0","0"
"12","6","19","0","0","19","1.4","0.16","0","19","0","0"
"12","6","20","0","0","18","1.6","0.16","0","18","0","0"
