0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9
2.692303,2.649037,2.1985569999999997,2.18777,1.779229,2.024259,2.706648,1.594664,2.019429,0.855835,2.245625,2.306113,2.0803949999999998,2.279989,2.300294,2.6840189999999997,2.343194,2.032742,1.680654,2.0887629999999997,2.635764,2.637035,2.25144,2.668411,1.890358,2.566642,2.501439,2.535303,2.486277,2.571249,2.262807,2.140334,2.307849,2.4061335,1.9803215,1.3730965,2.0565109999999995,2.6953335,2.478443,2.592729
2.929103,2.847269,2.5559209999999997,2.911813,1.059462,2.2048069999999997,2.932957,0.745069,1.24017,1.469335,2.5322820000000004,1.820605,2.5101709999999997,2.348017,2.901878,2.913183,1.249245,2.48932,1.667275,2.5257959999999997,2.000552,2.873934,2.909021,2.911916,0.767452,2.312652,2.716069,2.756034,2.321431,2.796933,2.4401495000000004,1.8877655,2.6331024999999997,2.422467,2.0076460000000003,1.1183935,2.3653014999999997,2.92307,2.7401857499999998,2.814626
2.620289,2.907266,1.986731,2.705215,0.825992,2.981806,2.982063,1.134542,2.118757,2.3498249999999996,2.911063,2.9194250000000004,2.937038,2.398562,2.950363,2.233085,1.1189749999999998,2.464918,2.455977,2.944389,2.531559,2.931999,2.958329,2.968711,1.752326,1.7642010000000001,2.7766550000000003,2.4188,2.699002,2.8628069999999997,2.6548125000000002,1.8013235,2.677919,2.337632,2.4272695,2.0510754999999996,2.9630975,2.607574,2.7925925,2.5048700000000004
2.197647,1.925057,1.749718,1.808657,1.008274,2.849287,2.8757020000000004,1.353563,2.03003,1.721558,2.255579,1.598793,2.838006,2.419476,2.392112,1.918061,1.05102,2.4358069999999996,2.494704,2.838762,2.82534,2.831393,2.860756,2.864237,1.540586,1.132695,2.6846300000000003,2.41855,2.0449960000000003,2.753635,2.3375275,1.8464520000000002,2.628278,1.694137,2.45709,1.631072,2.8440244999999997,2.3968815,2.2766675,2.3013455
2.4192240000000003,2.488915,2.185517,1.763635,1.265373,1.871143,2.587015,0.7821739999999999,1.582994,1.9641659999999999,1.805015,2.534767,2.560518,2.1357429999999997,2.56202,2.576934,1.319264,2.219423,2.18913,2.117051,2.551904,2.545832,2.287864,2.238001,2.517709,1.385979,1.996039,2.3932399999999996,1.480426,1.909625,1.9703789999999999,1.630706,2.476879,1.595497,2.1624365,2.2409375,1.994097,2.5819745000000003,2.482897,2.2864865
2.002449,2.036285,2.024219,1.808144,0.866676,2.0949769999999996,1.827105,0.682858,1.009299,1.883644,1.588284,2.0765160000000003,2.0912159999999997,1.400142,2.095284,2.1080210000000004,1.236669,1.1291710000000001,1.780833,2.0924650000000002,1.653535,2.089658,1.88063,1.835035,2.080116,0.744794,2.006954,1.933942,1.911036,2.05158,1.494213,1.436815,2.0125789999999997,1.166539,1.5904875,1.9818799999999999,2.093721,1.9675630000000002,2.024432,2.0574875
1.299903,0.888582,1.304507,1.275396,1.06277,1.479809,1.352227,0.5182709999999999,0.748328,0.587758,0.97002,1.469835,1.4820740000000001,0.999873,1.4792049999999999,1.121366,0.9742179999999999,1.465635,1.328432,1.485166,1.1572149999999999,1.194273,1.359001,1.507098,1.487118,0.37927,1.4420950000000001,1.418981,1.1273879999999998,1.463704,0.9849465,1.2524325,1.4505275000000002,0.6746449999999999,1.1641525000000001,1.0374379999999999,1.4824875,1.2367965,1.16955475,1.2817305
0.676592,0.6774779999999999,0.626772,0.676312,0.517087,0.592935,0.592766,0.098975,0.5024649999999999,0.5548759999999999,0.6933010000000001,0.712566,0.7181230000000001,0.45454199999999995,0.716672,0.669862,0.48757,0.722229,0.671124,0.731327,0.661555,0.737139,0.638624,0.732263,0.739985,0.620342,0.6600119999999999,0.332352,0.723645,0.67218,0.5739215,0.5885495,0.5252375,0.6568215,0.562833,0.6474305,0.662131,0.6313139999999999,0.60135775,0.6649369999999999
0.130125,0.135614,0.133355,0.14790899999999998,0.012990999999999999,0.14184,0.15732400000000002,0.13116399999999998,0.144704,0.15782400000000002,0.166802,0.139776,0.13580799999999998,0.144246,0.144019,0.156756,0.15143399999999999,0.12813,0.157202,0.16281,0.166601,0.15578299999999998,0.169217,0.14801599999999998,0.15432400000000002,0.176602,0.176482,0.051825,0.188106,0.18848900000000002,0.155524,0.0947365,0.0938165,0.17170200000000002,0.15072400000000002,0.15607400000000002,0.152325,0.15704,0.11471525,0.16661900000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
